id,source,target,type,label,date,outcome,presetTags,title
e985,EXP_012,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e986,EXP_012,ENT_PLA_EX_010,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e987,EXP_013,YOL_PLA_0068,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e988,EXP_013,YOL_PLA_0040,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e989,EXP_013,PL_ZANGSKAR,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e990,EXP_013,ENT_PLA_EX_011,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e991,EXP_013,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e992,EXP_014,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e993,EXP_014,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e994,EXP_014,ENT_PLA_EX_012,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e995,EXP_015,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e996,EXP_015,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e997,EXP_016,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e998,EXP_016,ENT_PLA_EX_008,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e999,EXP_017,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1000,EXP_018,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1001,EXP_018,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1002,EXP_018,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1003,EXP_019,ENT_PLA_EX_013,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1004,EXP_019,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1005,EXP_019,PL_GUGE,explorer_link,related in explorer record,,,"[""kagyu""]",Explorer ↔ Entity link
e1006,EXP_020,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1007,EXP_020,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1008,EXP_020,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1009,EXP_021,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1010,EXP_021,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1011,EXP_022,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1012,EXP_023,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1013,EXP_023,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1014,EXP_024,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1015,EXP_025,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1016,EXP_026,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1017,EXP_027,PL_HEMIS,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1018,EXP_027,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1019,EXP_027,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1020,EXP_027,ENT_PLA_EX_014,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1021,EXP_028,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1022,EXP_028,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1023,EXP_029,ENT_PLA_EX_015,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1024,EXP_029,YOL_PLA_0027,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Explorer ↔ Entity link
e1025,EXP_029,ENT_PLA_EX_008,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1026,EXP_029,ENT_PLA_EX_014,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1027,EXP_029,ENT_PLA_EX_016,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1028,EXP_029,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1029,EXP_030,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1030,EXP_030,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1031,EXP_031,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1032,EXP_031,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1033,EXP_032,YOL_PLA_0003,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1034,EXP_032,ENT_PLA_EX_015,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1035,EXP_032,ENT_PLA_EX_019,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1036,EXP_032,ENT_PLA_EX_018,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1037,EXP_032,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1038,EXP_032,ENT_PLA_EX_020,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1039,EXP_032,ENT_PLA_EX_021,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1040,EXP_032,ENT_PLA_EX_022,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1041,EXP_032,ENT_PLA_EX_023,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1042,EXP_033,ENT_PLA_EX_006,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1043,EXP_033,ENT_PLA_EX_008,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1044,EXP_033,ENT_PLA_EX_014,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1045,EXP_033,ENT_PLA_EX_017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1046,EXP_033,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1047,EXP_033,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1048,EXP_033,PL_ZANGSKAR,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1049,EXP_033,ENT_PLA_EX_018,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1050,EXP_034,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1051,EXP_034,ENT_PLA_EX_024,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1052,EXP_034,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1053,EXP_035,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1054,EXP_035,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1055,EXP_036,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1056,EXP_036,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1057,EXP_037,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1058,EXP_037,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1059,EXP_038,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1060,EXP_038,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1061,EXP_039,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1062,EXP_040,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1063,EXP_041,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1064,EXP_041,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1065,EXP_041,ENT_PLA_EX_025,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1066,EXP_041,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1067,EXP_041,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1068,EXP_041,YOL_TRA_0012,explorer_link,related in explorer record,,,[],Explorer ↔ Underpinning link
e1069,EXP_042,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1070,EXP_042,ENT_PLA_EX_026,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1071,EXP_043,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1072,EXP_043,ENT_PLA_EX_026,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1073,EXP_044,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1074,EXP_044,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1075,EXP_045,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1076,EXP_046,ENT_PLA_EX_025,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1077,EXP_046,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1078,EXP_046,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1079,EXP_047,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1080,EXP_047,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1081,EXP_047,ENT_PLA_EX_027,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1082,EXP_048,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1083,EXP_048,YOL_PLA_0017,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1084,EXP_048,ENT_PLA_EX_027,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1085,EXP_049,ENT_PLA_EX_028,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1086,EXP_050,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1087,EXP_050,ENT_PLA_EX_008,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1088,EXP_051,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1089,EXP_052,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1090,EXP_052,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1091,EXP_053,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1092,EXP_053,ENT_PLA_EX_016,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1093,EXP_053,ENT_PLA_EX_029,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1094,EXP_053,ENT_PLA_EX_018,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1095,EXP_053,ENT_PLA_EX_030,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1096,EXP_053,ENT_PLA_EX_024,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1097,EXP_054,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1098,EXP_055,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1099,EXP_055,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1100,EXP_056,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1101,EXP_057,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1102,EXP_058,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1103,EXP_058,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1104,EXP_058,ENT_PLA_EX_031,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1105,EXP_058,ENT_PLA_EX_024,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1106,EXP_059,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1107,EXP_059,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1108,EXP_059,ENT_PLA_EX_031,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1109,EXP_059,ENT_PLA_EX_024,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1110,EXP_060,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1111,EXP_060A,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1112,EXP_060A,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1113,EXP_060B,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1114,EXP_060B,ENT_PLA_EX_032,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1115,EXP_060C,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1116,EXP_060C,ENT_PLA_EX_032,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1117,EXP_060D,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1118,EXP_061,YOL_PLA_0027,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Explorer ↔ Entity link
e1119,EXP_061,YOL_PLA_0068,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1120,EXP_061,ENT_PLA_EX_033,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1121,EXP_061,ENT_PLA_EX_034,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1122,EXP_061,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1123,EXP_061,ENT_PLA_EX_035,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1124,EXP_061,ENT_PLA_EX_036,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1125,EXP_061,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1126,EXP_061,ENT_PLA_EX_037,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1127,EXP_062,YOL_PLA_0027,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Explorer ↔ Entity link
e1128,EXP_062,YOL_PLA_0068,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1129,EXP_062,ENT_PLA_EX_033,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1130,EXP_062,ENT_PLA_EX_034,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1131,EXP_062,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1132,EXP_062,ENT_PLA_EX_035,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1133,EXP_062,ENT_PLA_EX_036,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1134,EXP_062,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1135,EXP_062,ENT_PLA_EX_037,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1136,EXP_063,ENT_PLA_EX_026,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1137,EXP_063,ENT_PLA_EX_038,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1138,EXP_063,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1139,EXP_064,ENT_PLA_EX_039,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1140,EXP_064,ENT_PLA_EX_040,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1141,EXP_064,ENT_PLA_EX_029,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1142,EXP_064,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1143,EXP_064,ENT_PLA_EX_041,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1144,EXP_064,ENT_PLA_EX_042,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1145,EXP_065,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1146,EXP_065,ENT_PLA_EX_024,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1147,EXP_066,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e1148,EXP_066,ENT_PLA_EX_025,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e1149,EXP_067,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
